frame,action,actionTime,frameMs,fps,windStrength,windTarget,headLinearSpeed,headAngularSpeed,maxDeviation,maxStaticPenetration,maxFrontStaticPenetration,maxFrontMeshPenetration,finite
1237,1,1.081988,2.5317,394.992,0.000000,0.000000,0.000000,0.0000,0.233846,0.005654,0.005654,0.000000,True
1238,1,1.084520,2.5409,393.561,0.000000,0.000000,0.000000,0.0000,0.233667,0.005971,0.005971,0.000000,True
1239,1,1.087061,2.5520,391.850,0.000000,0.000000,0.000000,0.0000,0.233516,0.005794,0.005794,0.000000,True
1240,1,1.089613,2.6538,376.818,0.000000,0.000000,0.000000,0.0000,0.233406,0.006121,0.006121,0.000000,True
1241,1,1.092267,2.6213,381.490,0.000000,0.000000,0.000000,0.0000,0.233345,0.005874,0.005874,0.000000,True
1242,1,1.094889,2.5529,391.711,0.000000,0.000000,0.000000,0.0000,0.233353,0.006175,0.006175,0.000000,True
1243,1,1.097442,2.5866,386.608,0.000000,0.000000,0.000000,0.0000,0.233366,0.005900,0.005900,0.000000,True
1244,1,1.100029,2.5519,391.865,0.000000,0.000000,0.000000,0.0000,0.233348,0.006249,0.006249,0.000000,True
1245,1,1.102581,2.6183,381.927,0.000000,0.000000,0.000000,0.0000,0.233274,0.006011,0.006011,0.000000,True
1246,1,1.105200,2.6276,380.575,0.000000,0.000000,0.000000,0.0000,0.233166,0.006421,0.006421,0.000000,True
1247,1,1.107828,2.6058,383.759,0.000000,0.000000,0.000000,0.0000,0.233042,0.006168,0.006168,0.000000,True
1248,1,1.110434,2.5885,386.324,0.000000,0.000000,0.000000,0.0000,0.232907,0.006643,0.006643,0.000000,True
1249,1,1.113023,2.5534,391.635,0.000000,0.000000,0.000000,0.0000,0.232749,0.006862,0.006862,0.000000,True
1250,1,1.115576,2.5913,385.907,0.000000,0.000000,0.000000,0.0000,0.232593,0.006982,0.006982,0.000000,True
1251,1,1.118168,2.5664,389.651,0.000000,0.000000,0.000000,0.0000,0.232445,0.007093,0.007093,0.000000,True
1252,1,1.120735,2.6225,381.316,0.000000,0.000000,0.000000,0.0000,0.232335,0.007189,0.007189,0.000000,True
1253,1,1.123360,2.6289,380.387,0.000000,0.000000,0.000000,0.0000,0.232240,0.007268,0.007268,0.000000,True
1254,1,1.125989,2.5705,389.029,0.000000,0.000000,0.000000,0.0000,0.232190,0.007321,0.007321,0.000000,True
1255,1,1.128560,2.5280,395.570,0.000000,0.000000,0.000000,0.0000,0.232197,0.007342,0.007342,0.000000,True
1256,1,1.131088,2.5728,388.682,0.000000,0.000000,0.000000,0.0000,0.232229,0.007354,0.007354,0.000000,True
1257,1,1.133661,2.5392,393.825,0.000000,0.000000,0.000000,0.0000,0.232237,0.007397,0.007397,0.000000,True
1258,1,1.136201,2.6032,384.143,0.000000,0.000000,0.000000,0.0000,0.232199,0.007464,0.007464,0.000000,True
1259,1,1.138804,2.5866,386.608,0.000000,0.000000,0.000000,0.0000,0.232131,0.007553,0.007553,0.000000,True
1260,1,1.141391,2.6221,381.374,0.000000,0.000000,0.000000,0.0000,0.232041,0.007654,0.007654,0.000000,True
1261,1,1.144015,2.5566,391.145,0.000000,0.000000,0.000000,0.0000,0.231928,0.007767,0.007767,0.000000,True
1262,1,1.146571,2.5488,392.342,0.000000,0.000000,0.000000,0.0000,0.231809,0.007881,0.007881,0.000000,True
1263,1,1.149120,2.8129,355.505,0.000000,0.000000,0.000000,0.0000,0.231687,0.007993,0.007993,0.000000,True
1264,1,1.151934,2.6731,374.098,0.000000,0.000000,0.000000,0.0000,0.231555,0.008109,0.008109,0.000000,True
1265,1,1.154608,2.5808,387.477,0.000000,0.000000,0.000000,0.0000,0.231450,0.008206,0.008206,0.000000,True
1266,1,1.157189,2.9645,337.325,0.000000,0.000000,0.000000,0.0000,0.231377,0.008282,0.008282,0.000000,True
1267,1,1.160154,3.1886,313.617,0.000000,0.000000,0.000000,0.0000,0.231332,0.008341,0.008341,0.000000,True
1268,1,1.163343,2.6463,377.886,0.000000,0.000000,0.000000,0.0000,0.231347,0.008362,0.008362,0.000000,True
1269,1,1.165990,2.7771,360.088,0.000000,0.000000,0.000000,0.0000,0.231376,0.008377,0.008377,0.000000,True
1270,1,1.168767,2.5521,391.834,0.000000,0.000000,0.000000,0.0000,0.231368,0.008418,0.008418,0.000000,True
1271,1,1.171320,2.5999,384.630,0.000000,0.000000,0.000000,0.0000,0.231339,0.008473,0.008473,0.000000,True
1272,1,1.173920,2.8754,347.778,0.000000,0.000000,0.000000,0.0000,0.231290,0.008542,0.008542,0.000000,True
1273,1,1.176796,2.5923,385.758,0.000000,0.000000,0.000000,0.0000,0.231210,0.008630,0.008630,0.000000,True
1274,1,1.179388,2.6087,383.333,0.000000,0.000000,0.000000,0.0000,0.231133,0.008715,0.008715,0.000000,True
1275,1,1.181997,2.5544,391.481,0.000000,0.000000,0.000000,0.0000,0.231050,0.008802,0.008802,0.000000,True
1276,1,1.184552,2.5483,392.419,0.000000,0.000000,0.000000,0.0000,0.230971,0.008884,0.008884,0.000000,True
1277,1,1.187101,2.5795,387.672,0.000000,0.000000,0.000000,0.0000,0.230900,0.008959,0.008959,0.000000,True
1278,1,1.189680,2.5690,389.257,0.000000,0.000000,0.000000,0.0000,0.230843,0.009025,0.009025,0.000000,True
1279,1,1.192250,2.5379,394.027,0.000000,0.000000,0.000000,0.0000,0.230808,0.009077,0.009077,0.000000,True
1280,1,1.194788,2.6309,380.098,0.000000,0.000000,0.000000,0.0000,0.230803,0.009110,0.009110,0.000000,True
1281,1,1.197419,2.5794,387.687,0.000000,0.000000,0.000000,0.0000,0.230833,0.009122,0.009122,0.000000,True
1282,1,1.199999,2.5861,386.683,0.000000,0.000000,0.000000,0.0000,0.230887,0.009130,0.009130,0.000000,True
1283,1,1.202585,2.6288,380.402,0.000000,0.000000,0.000000,0.0000,0.230895,0.009152,0.009152,0.000000,True
1284,1,1.205214,2.5811,387.432,0.000000,0.000000,0.000000,0.0000,0.230882,0.009186,0.009186,0.000000,True
1285,1,1.207796,2.5755,388.274,0.000000,0.000000,0.000000,0.0000,0.230854,0.009230,0.009230,0.000000,True
1286,1,1.210372,2.5995,384.689,0.000000,0.000000,0.000000,0.0000,0.230813,0.009279,0.009279,0.000000,True
1287,1,1.212971,2.5297,395.304,0.000000,0.000000,0.000000,0.0000,0.230763,0.009334,0.009334,0.000000,True
1288,1,1.215501,2.6249,380.967,0.000000,0.000000,0.000000,0.0000,0.230712,0.009388,0.009388,0.000000,True
1289,1,1.218127,2.6131,382.687,0.000000,0.000000,0.000000,0.0000,0.230659,0.009444,0.009444,0.000000,True
1290,1,1.220740,2.6178,382.000,0.000000,0.000000,0.000000,0.0000,0.230613,0.009496,0.009496,0.000000,True
1291,1,1.223358,2.5607,390.518,0.000000,0.000000,0.000000,0.0000,0.230578,0.009542,0.009542,0.000000,True
1292,1,1.225919,2.6429,378.372,0.000000,0.000000,0.000000,0.0000,0.230558,0.009578,0.009578,0.000000,True
1293,1,1.228563,2.5610,390.473,0.000000,0.000000,0.000000,0.0000,0.230555,0.009604,0.009604,0.000000,True
1294,1,1.231124,2.6160,382.263,0.000000,0.000000,0.000000,0.0000,0.230576,0.009616,0.009616,0.000000,True
1295,1,1.233741,2.5846,386.907,0.000000,0.000000,0.000000,0.0000,0.230586,0.009620,0.009620,0.000000,True
1296,1,1.236326,2.6049,383.892,0.000000,0.000000,0.000000,0.0000,0.230599,0.009631,0.009631,0.000000,True
1297,1,1.238931,2.6060,383.730,0.000000,0.000000,0.000000,0.0000,0.230601,0.009649,0.009649,0.000000,True
1298,1,1.241537,2.5370,394.166,0.000000,0.000000,0.000000,0.0000,0.230586,0.009674,0.009674,0.000000,True
1299,1,1.244075,2.4943,400.914,0.000000,0.000000,0.000000,0.0000,0.230559,0.009703,0.009703,0.000000,True
1300,1,1.246569,2.5368,394.197,0.000000,0.000000,0.000000,0.0000,0.230545,0.009735,0.009735,0.000000,True
1301,1,1.249107,2.5843,386.952,0.000000,0.000000,0.000000,0.0000,0.230509,0.009768,0.009768,0.000000,True
1302,1,1.251691,2.5608,390.503,0.000000,0.000000,0.000000,0.0000,0.230475,0.009802,0.009802,0.000000,True
1303,1,1.254253,2.5542,391.512,0.000000,0.000000,0.000000,0.0000,0.230442,0.009835,0.009835,0.000000,True
1304,1,1.256807,2.5626,390.229,0.000000,0.000000,0.000000,0.0000,0.230415,0.009864,0.009864,0.000000,True
1305,1,1.259370,2.5575,391.007,0.000000,0.000000,0.000000,0.0000,0.230406,0.009889,0.009889,0.000000,True
1306,1,1.261928,2.5764,388.139,0.000000,0.000000,0.000000,0.0000,0.230377,0.009907,0.009907,0.000000,True
1307,1,1.264505,2.5504,392.095,0.000000,0.000000,0.000000,0.0000,0.230378,0.009919,0.009919,0.000000,True
1308,1,1.267056,2.6295,380.300,0.000000,0.000000,0.000000,0.0000,0.230391,0.009922,0.009922,0.000000,True
1309,1,1.269686,2.5626,390.229,0.000000,0.000000,0.000000,0.0000,0.230398,0.009924,0.009924,0.000000,True
1310,1,1.272248,2.5876,386.459,0.000000,0.000000,0.000000,0.0000,0.230391,0.009929,0.009929,0.000000,True
1311,1,1.274836,2.5626,390.229,0.000000,0.000000,0.000000,0.0000,0.230377,0.009936,0.009936,0.000000,True
1312,1,1.277399,2.6377,379.118,0.000000,0.000000,0.000000,0.0000,0.230359,0.009945,0.009945,0.000000,True
1313,1,1.280037,2.5557,391.282,0.000000,0.000000,0.000000,0.0000,0.230331,0.009956,0.009956,0.000000,True
1314,1,1.282593,2.6332,379.766,0.000000,0.000000,0.000000,0.0000,0.230305,0.009968,0.009968,0.000000,True
1315,1,1.285227,2.5907,385.996,0.000000,0.000000,0.000000,0.0000,0.230270,0.009980,0.009980,0.000000,True
1316,1,1.287818,2.5917,385.847,0.000000,0.000000,0.000000,0.0000,0.230244,0.009992,0.009992,0.000000,True
1317,1,1.290410,2.5685,389.332,0.000000,0.000000,0.000000,0.0000,0.230213,0.010003,0.010003,0.000000,True
1318,1,1.292979,2.5926,385.713,0.000000,0.000000,0.000000,0.0000,0.230204,0.010013,0.010013,0.000000,True
1319,1,1.295572,2.6091,383.274,0.000000,0.000000,0.000000,0.0000,0.230206,0.010021,0.010021,0.000000,True
1320,1,1.298181,2.6263,380.764,0.000000,0.000000,0.000000,0.0000,0.230221,0.010026,0.010026,0.000000,True
1321,1,1.300808,2.6007,384.512,0.000000,0.000000,0.000000,0.0000,0.230247,0.010028,0.010028,0.000000,True
1322,1,1.303410,2.7219,367.390,0.000000,0.000000,0.000000,0.0000,0.230273,0.010017,0.010017,0.000000,True
1323,1,1.306132,2.5852,386.817,0.000000,0.000000,0.000000,0.0000,0.230296,0.009996,0.009996,0.000000,True
1324,1,1.308717,2.5585,390.854,0.000000,0.000000,0.000000,0.0000,0.230312,0.009968,0.009968,0.000000,True
1325,1,1.311276,2.5878,386.429,0.000000,0.000000,0.000000,0.0000,0.230324,0.009936,0.009936,0.000000,True
1326,1,1.313864,2.6196,381.738,0.000000,0.000000,0.000000,0.0000,0.230345,0.009899,0.009899,0.000000,True
1327,1,1.316484,2.6002,384.586,0.000000,0.000000,0.000000,0.0000,0.230351,0.009861,0.009861,0.000000,True
1328,1,1.319085,2.5428,393.267,0.000000,0.000000,0.000000,0.0000,0.230358,0.009822,0.009822,0.000000,True
1329,1,1.321628,2.6436,378.272,0.000000,0.000000,0.000000,0.0000,0.230367,0.009787,0.009787,0.000000,True
1330,1,1.324272,2.5562,391.206,0.000000,0.000000,0.000000,0.0000,0.230377,0.009753,0.009753,0.000000,True
1331,1,1.326828,2.5926,385.713,0.000000,0.000000,0.000000,0.0000,0.230389,0.009725,0.009725,0.000000,True
1332,1,1.329421,2.6081,383.421,0.000000,0.000000,0.000000,0.0000,0.230402,0.009704,0.009704,0.000000,True
1333,1,1.332029,2.5816,387.357,0.000000,0.000000,0.000000,0.0000,0.230413,0.009692,0.009692,0.000000,True
1334,1,1.334612,2.7132,368.569,0.000000,0.000000,0.000000,0.0000,0.230424,0.009690,0.009690,0.000000,True
1335,1,1.337325,2.5895,386.175,0.000000,0.000000,0.000000,0.0000,0.230450,0.009661,0.009661,0.000000,True
1336,1,1.339915,2.5290,395.413,0.000000,0.000000,0.000000,0.0000,0.230495,0.009596,0.009596,0.000000,True
1337,1,1.342445,2.6141,382.541,0.000000,0.000000,0.000000,0.0000,0.230569,0.009508,0.009508,0.000000,True
1338,1,1.345059,2.6179,381.986,0.000000,0.000000,0.000000,0.0000,0.230643,0.009396,0.009396,0.000000,True
1339,1,1.347677,2.5793,387.702,0.000000,0.000000,0.000000,0.0000,0.230729,0.009270,0.009270,0.000000,True
1340,1,1.350257,2.6099,383.156,0.000000,0.000000,0.000000,0.0000,0.230822,0.009137,0.009137,0.000000,True
1341,1,1.352867,2.8908,345.925,0.000000,0.000000,0.000000,0.0000,0.230919,0.009001,0.009001,0.000000,True
1342,1,1.355759,2.5800,387.597,0.000000,0.000000,0.000000,0.0000,0.231026,0.008854,0.008854,0.000000,True
1343,1,1.358339,2.5956,385.267,0.000000,0.000000,0.000000,0.0000,0.231114,0.008737,0.008737,0.000000,True
1344,1,1.360935,2.5276,395.632,0.000000,0.000000,0.000000,0.0000,0.231189,0.008636,0.008636,0.000000,True
1345,1,1.363463,2.5341,394.617,0.000000,0.000000,0.000000,0.0000,0.231240,0.008561,0.008561,0.000000,True
1346,1,1.365997,2.5050,399.202,0.000000,0.000000,0.000000,0.0000,0.231262,0.008513,0.008513,0.000000,True
1347,1,1.368502,2.5543,391.497,0.000000,0.000000,0.000000,0.0000,0.231251,0.008500,0.008500,0.000000,True
1348,1,1.371057,2.5453,392.881,0.000000,0.000000,0.000000,0.0000,0.231254,0.008457,0.008457,0.000000,True
1349,1,1.373603,2.5655,389.788,0.000000,0.000000,0.000000,0.0000,0.231306,0.008339,0.008339,0.000000,True
1350,1,1.376169,2.6255,380.880,0.000000,0.000000,0.000000,0.0000,0.231398,0.008162,0.008162,0.000000,True
1351,1,1.378795,2.6005,384.541,0.000000,0.000000,0.000000,0.0000,0.231537,0.007934,0.007934,0.000000,True
1352,1,1.381396,2.6005,384.541,0.000000,0.000000,0.000000,0.0000,0.231697,0.007675,0.007675,0.000000,True
1353,1,1.383997,2.5858,386.728,0.000000,0.000000,0.000000,0.0000,0.231897,0.007396,0.007396,0.000000,True
1354,1,1.386583,2.5859,386.713,0.000000,0.000000,0.000000,0.0000,0.232106,0.007112,0.007112,0.000000,True
1355,1,1.389169,2.5896,386.160,0.000000,0.000000,0.000000,0.0000,0.232310,0.006834,0.006834,0.000000,True
1356,1,1.391759,7.0750,141.343,0.000000,0.000000,0.000000,0.0000,0.232494,0.006575,0.006575,0.000000,True
1357,1,1.398835,2.5289,395.429,0.000000,0.000000,0.000000,0.0000,0.232863,0.006046,0.006046,0.000000,True
1358,1,1.401364,2.5727,388.697,0.000000,0.000000,0.000000,0.0000,0.232903,0.005998,0.005998,0.000000,True
1359,1,1.403937,2.6146,382.468,0.000000,0.000000,0.000000,0.0000,0.232885,0.005976,0.005976,0.000000,True
1360,1,1.406552,2.6490,377.501,0.000000,0.000000,0.000000,0.0000,0.232902,0.005848,0.005848,0.000000,True
1361,1,1.409202,2.5578,390.961,0.000000,0.000000,0.000000,0.0000,0.232992,0.005611,0.005611,0.000000,True
1362,1,1.411760,2.5687,389.302,0.000000,0.000000,0.000000,0.0000,0.233130,0.004892,0.004892,0.000000,True
1363,1,1.414329,2.5537,391.589,0.000000,0.000000,0.000000,0.0000,0.233313,0.004839,0.004839,0.000000,True
1364,1,1.416883,2.5427,393.283,0.000000,0.000000,0.000000,0.0000,0.233526,0.004266,0.004266,0.000000,True
1365,1,1.419426,2.7842,359.170,0.000000,0.000000,0.000000,0.0000,0.233771,0.003782,0.003782,0.000000,True
1366,1,1.422211,2.9366,340.530,0.000000,0.000000,0.000000,0.0000,0.234037,0.003638,0.003638,0.000000,True
1367,1,1.425148,2.5826,387.207,0.000000,0.000000,0.000000,0.0000,0.234304,0.003701,0.003701,0.000000,True
1368,1,1.427731,2.5521,391.834,0.000000,0.000000,0.000000,0.0000,0.234492,0.003852,0.003852,0.000000,True
1369,1,1.430284,2.5979,384.926,0.000000,0.000000,0.000000,0.0000,0.234637,0.003999,0.003999,0.000000,True
1370,1,1.432882,2.5452,392.896,0.000000,0.000000,0.000000,0.0000,0.234697,0.004138,0.004138,0.000000,True
1371,1,1.435427,2.5772,388.018,0.000000,0.000000,0.000000,0.0000,0.234679,0.004274,0.004274,0.000000,True
1372,1,1.438005,2.5713,388.908,0.000000,0.000000,0.000000,0.0000,0.234582,0.004384,0.004384,0.000000,True
1373,1,1.440576,2.5781,387.883,0.000000,0.000000,0.000000,0.0000,0.234576,0.004371,0.004371,0.000000,True
1374,1,1.443155,2.9016,344.638,0.000000,0.000000,0.000000,0.0000,0.234696,0.004309,0.004309,0.000000,True
1375,1,1.446057,2.5985,384.837,0.000000,0.000000,0.000000,0.0000,0.234974,0.004219,0.004219,0.000000,True
1376,1,1.448656,2.5695,389.181,0.000000,0.000000,0.000000,0.0000,0.235293,0.004192,0.004192,0.000000,True
1377,1,1.451226,2.5834,387.087,0.000000,0.000000,0.000000,0.0000,0.235660,0.004174,0.004174,0.000000,True
1378,1,1.453810,2.5881,386.384,0.000000,0.000000,0.000000,0.0000,0.236056,0.004155,0.004155,0.000000,True
1379,1,1.456398,2.6279,380.532,0.000000,0.000000,0.000000,0.0000,0.236456,0.003531,0.003531,0.000000,True
1380,1,1.459027,2.5912,385.922,0.000000,0.000000,0.000000,0.0000,0.236848,0.003142,0.003142,0.000000,True
1381,1,1.461618,2.5750,388.350,0.000000,0.000000,0.000000,0.0000,0.237170,0.002993,0.002993,0.000000,True
1382,1,1.464194,2.5786,387.807,0.000000,0.000000,0.000000,0.0000,0.237390,0.002950,0.002950,0.000000,True
1383,1,1.466772,2.5533,391.650,0.000000,0.000000,0.000000,0.0000,0.237509,0.002968,0.002968,0.000000,True
1384,1,1.469326,2.5585,390.854,0.000000,0.000000,0.000000,0.0000,0.237507,0.003039,0.003039,0.000000,True
1385,1,1.471885,2.5994,384.704,0.000000,0.000000,0.000000,0.0000,0.237357,0.003147,0.003147,0.000000,True
1386,1,1.474484,2.5356,394.384,0.000000,0.000000,0.000000,0.0000,0.237318,0.003103,0.003103,0.000000,True
1387,1,1.477020,2.5643,389.970,0.000000,0.000000,0.000000,0.0000,0.237408,0.002951,0.002951,0.000000,True
1388,1,1.479585,2.6494,377.444,0.000000,0.000000,0.000000,0.0000,0.237625,0.002749,0.002749,0.000000,True
1389,1,1.482235,2.5667,389.605,0.000000,0.000000,0.000000,0.0000,0.237955,0.002512,0.002512,0.000000,True
1390,1,1.484802,2.6094,383.230,0.000000,0.000000,0.000000,0.0000,0.238339,0.002286,0.002286,0.000000,True
1391,1,1.487412,2.5890,386.250,0.000000,0.000000,0.000000,0.0000,0.238775,0.002045,0.002045,0.000000,True
1392,1,1.490001,2.5975,384.986,0.000000,0.000000,0.000000,0.0000,0.239215,0.001816,0.001816,0.000000,True
1393,1,1.492599,2.5767,388.093,0.000000,0.000000,0.000000,0.0000,0.239633,0.001600,0.001600,0.000000,True
1394,1,1.495176,2.6144,382.497,0.000000,0.000000,0.000000,0.0000,0.239991,0.001417,0.001417,0.000000,True
1395,1,1.497791,2.5654,389.803,0.000000,0.000000,0.000000,0.0000,0.240288,0.001272,0.001272,0.000000,True
1396,1,1.500357,2.5826,387.207,0.000000,0.000000,0.000000,0.0000,0.240440,0.001203,0.001203,0.000000,True
1397,1,1.502940,2.6677,374.855,0.000000,0.000000,0.000000,0.0000,0.240456,0.001216,0.001216,0.000000,True
1398,1,1.505608,2.5871,386.533,0.000000,0.000000,0.000000,0.0000,0.240309,0.001336,0.001336,0.000000,True
1399,1,1.508196,2.6379,379.089,0.000000,0.000000,0.000000,0.0000,0.240204,0.001346,0.001346,0.000000,True
1400,1,1.510835,2.6022,384.290,0.000000,0.000000,0.000000,0.0000,0.240216,0.001159,0.001159,0.000000,True
1401,1,1.513437,2.6128,382.731,0.000000,0.000000,0.000000,0.0000,0.240367,0.001102,0.001102,0.000000,True
1402,1,1.516050,2.5475,392.542,0.000000,0.000000,0.000000,0.0000,0.240614,0.001134,0.001134,0.000000,True
1403,1,1.518598,2.6312,380.055,0.000000,0.000000,0.000000,0.0000,0.240914,0.001169,0.001169,0.000000,True
1404,1,1.521230,2.5814,387.387,0.000000,0.000000,0.000000,0.0000,0.241269,0.001203,0.001203,0.000000,True
1405,1,1.523812,2.5523,391.804,0.000000,0.000000,0.000000,0.0000,0.241643,0.001239,0.001239,0.000000,True
1406,1,1.526364,2.5607,390.518,0.000000,0.000000,0.000000,0.0000,0.241972,0.001274,0.001274,0.000000,True
1407,1,1.528925,2.5760,388.199,0.000000,0.000000,0.000000,0.0000,0.242270,0.001307,0.001307,0.000000,True
1408,1,1.531502,2.5382,393.980,0.000000,0.000000,0.000000,0.0000,0.242506,0.001334,0.001334,0.000000,True
1409,1,1.534040,2.6549,376.662,0.000000,0.000000,0.000000,0.0000,0.242662,0.001349,0.001349,0.000000,True
1410,1,1.536696,2.5537,391.589,0.000000,0.000000,0.000000,0.0000,0.242694,0.001365,0.001365,0.000000,True
1411,1,1.539250,2.6182,381.942,0.000000,0.000000,0.000000,0.0000,0.242600,0.001390,0.001390,0.000000,True
1412,1,1.541869,2.7476,363.954,0.000000,0.000000,0.000000,0.0000,0.242453,0.001403,0.001403,0.000000,True
1413,1,1.544617,2.5438,393.113,0.000000,0.000000,0.000000,0.0000,0.242398,0.001391,0.001391,0.000000,True
1414,1,1.547161,2.5316,395.007,0.000000,0.000000,0.000000,0.0000,0.242413,0.001381,0.001381,0.000000,True
1415,1,1.549693,2.6273,380.619,0.000000,0.000000,0.000000,0.0000,0.242523,0.001372,0.001372,0.000000,True
1416,1,1.552320,2.5607,390.518,0.000000,0.000000,0.000000,0.0000,0.242744,0.001362,0.001362,0.000000,True
1417,1,1.554881,2.6237,381.141,0.000000,0.000000,0.000000,0.0000,0.242993,0.001359,0.001359,0.000000,True
1418,1,1.557505,2.5738,388.531,0.000000,0.000000,0.000000,0.0000,0.243256,0.001359,0.001359,0.000000,True
1419,1,1.560079,2.5970,385.060,0.000000,0.000000,0.000000,0.0000,0.243520,0.001365,0.001365,0.000000,True
1420,1,1.562677,2.5312,395.070,0.000000,0.000000,0.000000,0.0000,0.243765,0.001375,0.001375,0.000000,True
1421,1,1.565208,2.6292,380.344,0.000000,0.000000,0.000000,0.0000,0.243955,0.001391,0.001391,0.000000,True
1422,1,1.567838,2.8012,356.990,0.000000,0.000000,0.000000,0.0000,0.244111,0.001407,0.001407,0.000000,True
1423,1,1.570640,2.6077,383.480,0.000000,0.000000,0.000000,0.0000,0.244169,0.001427,0.001427,0.000000,True
1424,1,1.573248,2.5324,394.882,0.000000,0.000000,0.000000,0.0000,0.244096,0.001454,0.001454,0.000000,True
1425,1,1.575781,2.6203,381.636,0.000000,0.000000,0.000000,0.0000,0.243970,0.001467,0.001467,0.000000,True
1426,1,1.578401,2.5524,391.788,0.000000,0.000000,0.000000,0.0000,0.243914,0.001457,0.001457,0.000000,True
1427,1,1.580954,2.5985,384.837,0.000000,0.000000,0.000000,0.0000,0.243916,0.001449,0.001449,0.000000,True
1428,1,1.583553,2.9627,337.530,0.000000,0.000000,0.000000,0.0000,0.243965,0.001443,0.001443,0.000000,True
1429,1,1.586516,2.5774,387.988,0.000000,0.000000,0.000000,0.0000,0.244080,0.001432,0.001432,0.000000,True
